subject,slice,mean_fg_dice,WT_dice,TC_dice,ET_dice
BraTS-GLI-00512-101,93,0.9391715590742521,0.7566862362970084,1.0,1.0
BraTS-GLI-00512-101,94,0.9368556701437786,0.7474226805751143,1.0,1.0
BraTS-GLI-00512-101,95,0.934308841883992,0.7372353675359681,1.0,1.0
BraTS-GLI-00512-101,96,0.931044600979434,0.7241784039177357,1.0,1.0
BraTS-GLI-00512-101,97,0.934552845563928,0.738211382255712,1.0,1.0
BraTS-GLI-00512-101,98,0.9400927281893154,0.7603709127572618,1.0,1.0
BraTS-GLI-00512-101,99,0.9429184549601208,0.7716738198404834,1.0,1.0
BraTS-GLI-00512-101,100,0.9527077151510728,0.8108308606042912,1.0,1.0
BraTS-GLI-00512-101,101,0.7032671433131368,0.8117014123027231,1.99999960000008e-07,1.0
BraTS-GLI-00512-101,102,0.8032703252669107,0.842737722089149,0.3611111199845678,1.0
BraTS-GLI-00512-101,103,0.9391332576043281,0.8891344383261263,0.8673469394523116,1.0
BraTS-GLI-00512-101,104,0.9445462577630619,0.9000000000159745,0.8776371313179868,1.0
BraTS-GLI-00512-101,105,0.9463918238088985,0.9153213524344622,0.8689138581688619,1.0
BraTS-GLI-00512-101,106,0.9474093791343631,0.9050279329756319,0.8837209306832522,1.0
BraTS-GLI-00512-101,107,0.9527579193482527,0.9156967600006768,0.8945147683775748,1.0
BraTS-GLI-00512-101,108,0.9270746715205397,0.9176870748439308,0.7865168551319278,1.0
BraTS-GLI-00512-101,109,0.7307048566429784,0.9067982456310676,1.0526315678670361e-08,1.0
BraTS-GLI-00512-101,110,0.7298850595077034,0.8980213089996154,8.130081234714787e-09,1.0
BraTS-GLI-00512-101,111,0.7305986726390188,0.9072164948637557,1.204819262592539e-08,1.0
BraTS-GLI-00512-101,112,0.9782608695698056,0.9130434782792226,1.0,1.0
BraTS-GLI-00512-101,113,0.9861720807756427,0.9446883231025706,1.0,1.0
BraTS-GLI-00512-101,114,0.9813577586247074,0.9254310344988296,1.0,1.0
BraTS-GLI-00512-101,115,0.9764597039522082,0.9058388158088325,1.0,1.0
BraTS-GLI-00512-101,116,0.976000414684636,0.9040016587385441,1.0,1.0
BraTS-GLI-00512-101,117,0.9832900713858339,0.9331602855433354,1.0,1.0
BraTS-GLI-00512-101,118,0.9935012652418906,0.9740050609675627,1.0,1.0
BraTS-GLI-00512-101,119,0.9949446316815251,0.9797785267261004,1.0,1.0
BraTS-GLI-00512-101,120,0.9951376610267397,0.9805506441069587,1.0,1.0
BraTS-GLI-00512-101,121,0.993018259937428,0.9720730397497118,1.0,1.0
BraTS-GLI-00512-101,122,0.9942415730353253,0.9769662921413016,1.0,1.0
BraTS-GLI-00512-101,123,0.9933448167888053,0.973379267155221,1.0,1.0
BraTS-GLI-00512-101,124,0.9917171357350492,0.9668685429401964,1.0,1.0
BraTS-GLI-00512-101,125,0.9928121307629728,0.9712485230518911,1.0,1.0
BraTS-GLI-00512-101,126,0.9913569576528276,0.9654278306113103,1.0,1.0
BraTS-GLI-00512-101,127,0.9876636455248421,0.9506545820993683,1.0,1.0
BraTS-GLI-00512-101,128,0.9863354037351955,0.9453416149407816,1.0,1.0
BraTS-GLI-00512-101,129,0.9819444444611625,0.9277777778446501,1.0,1.0
BraTS-GLI-00512-101,130,0.9732854864859881,0.8931419459439522,1.0,1.0
BraTS-GLI-00512-101,131,0.9832439678733406,0.9329758714933623,1.0,1.0
BraTS-GLI-00512-101,132,0.974598930617118,0.8983957224684721,1.0,1.0
BraTS-GLI-00512-101,133,0.9570312503356934,0.8281250013427734,1.0,1.0
BraTS-GLI-00512-101,134,0.9537037045610425,0.81481481824417,1.0,1.0
